@relation openjpaProportion-weka.filters.unsupervised.attribute.SwapValues-Clast-Ffirst-Slast-weka.filters.unsupervised.instance.RemoveDuplicates

@attribute Version numeric
@attribute LOC numeric
@attribute NR numeric
@attribute NFix numeric
@attribute NAuth numeric
@attribute LOC_added numeric
@attribute MAX_LOC_added numeric
@attribute Churn numeric
@attribute MAX_Churn numeric
@attribute Age numeric
@attribute Buggy {Yes,No}

@data
6,109,2,1,2,10,9,2,2,99,Yes
6,3,0,0,0,0,0,0,0,0,No
6,152,0,0,0,0,0,0,0,0,No
6,1309,2,1,2,267,266,261,261,96,Yes
6,68,1,1,1,84,84,84,84,96,Yes
6,208,1,1,1,34,34,34,34,89,Yes
6,76,1,1,1,17,17,17,17,96,Yes
6,135,4,4,4,22,15,13,13,96,Yes
6,722,0,0,0,0,0,0,0,0,Yes
6,555,0,0,0,0,0,0,0,0,Yes
6,114,0,0,0,0,0,0,0,0,Yes
6,62,0,0,0,0,0,0,0,0,Yes
6,37,1,1,1,2,2,1,1,84,Yes
6,23,2,2,1,52,26,52,26,80,Yes
6,67,0,0,0,0,0,0,0,0,No
6,112,0,0,0,0,0,0,0,0,No
6,314,0,0,0,0,0,0,0,0,Yes
6,267,1,1,1,26,26,25,25,96,Yes
6,58,1,1,1,94,94,0,0,96,Yes
6,1278,3,2,3,22,16,15,15,97,Yes
6,250,1,0,1,1,1,0,0,97,Yes
6,1072,2,1,2,265,231,244,215,97,Yes
6,11,4,3,3,255,129,237,129,97,No
6,51,1,1,1,16,16,16,16,97,Yes
6,178,1,1,1,8,8,8,8,89,Yes
6,10,3,3,1,225,110,225,110,97,Yes
6,44,0,0,0,0,0,0,0,0,Yes
6,51,1,1,1,1,1,1,1,97,Yes
6,196,2,1,2,308,290,303,285,97,Yes
6,24,1,1,1,45,45,45,45,97,Yes
6,144,1,1,1,119,119,119,119,97,Yes
6,68,2,1,2,62,61,61,61,97,Yes
6,168,1,1,1,3,3,1,1,97,Yes
6,267,1,1,1,26,26,17,17,97,Yes
6,380,1,1,1,2,2,0,0,97,Yes
6,448,1,1,1,70,70,53,53,97,Yes
6,133,2,2,2,48,48,34,40,97,Yes
6,362,2,1,2,30,29,17,17,97,Yes
6,11,1,1,1,6,6,6,6,97,Yes
6,58,0,0,0,0,0,0,0,0,No
6,20,1,1,1,6,6,6,6,97,Yes
6,97,0,0,0,0,0,0,0,0,Yes
6,1259,0,0,0,0,0,0,0,0,Yes
6,1031,0,0,0,0,0,0,0,0,Yes
6,224,1,1,1,1,1,0,0,97,Yes
6,462,0,0,0,0,0,0,0,0,Yes
6,82,0,0,0,0,0,0,0,0,No
6,162,0,0,0,0,0,0,0,0,Yes
6,104,0,0,0,0,0,0,0,0,No
6,160,2,2,2,0,0,-18,0,72,Yes
6,46,1,0,1,21,21,16,16,64,Yes
6,434,0,0,0,0,0,0,0,0,Yes
6,5,0,0,0,0,0,0,0,0,Yes
6,255,1,1,1,5,5,4,4,76,Yes
6,161,0,0,0,0,0,0,0,0,Yes
6,717,0,0,0,0,0,0,0,0,Yes
6,47,1,1,1,1,1,0,0,68,Yes
6,448,1,1,1,1,1,0,0,67,Yes
6,84,0,0,0,0,0,0,0,0,Yes
6,115,0,0,0,0,0,0,0,0,Yes
6,173,0,0,0,0,0,0,0,0,Yes
6,48,3,3,1,254,94,254,94,67,Yes
6,40,2,2,1,212,106,212,106,67,Yes
6,41,3,2,3,151,78,149,78,67,Yes
6,70,2,2,2,12,10,11,10,69,Yes
6,144,0,0,0,0,0,0,0,0,Yes
6,64,0,0,0,0,0,0,0,0,No
6,30,1,1,1,2,2,1,1,63,No
6,139,2,2,1,302,241,284,241,63,Yes
6,64,1,1,1,22,22,20,20,60,Yes
6,31,4,3,3,100,76,76,76,60,Yes
6,90,1,1,1,8,8,8,8,60,Yes
6,51,1,1,1,9,9,6,6,62,Yes
6,69,1,1,1,37,37,35,35,59,Yes
6,61,1,1,1,96,96,96,96,48,Yes
6,319,0,0,0,0,0,0,0,0,Yes
6,93,1,1,1,152,152,152,152,43,Yes
6,56,1,1,1,123,123,123,123,43,Yes
6,212,5,2,5,330,303,324,303,43,Yes
6,7,2,1,2,69,68,0,67,42,Yes
6,112,2,1,2,16,15,0,14,47,Yes
6,3,0,0,0,0,0,0,0,0,Yes
6,144,1,1,1,49,49,49,49,43,Yes
6,297,1,1,1,69,69,34,34,43,Yes
6,25,0,0,0,0,0,0,0,0,Yes
6,77,0,0,0,0,0,0,0,0,Yes
6,209,0,0,0,0,0,0,0,0,Yes
6,437,4,2,4,36,17,0,1,46,Yes
6,629,0,0,0,0,0,0,0,0,Yes
6,64,1,1,1,15,15,-4,0,40,Yes
6,455,1,1,1,14,14,14,14,43,Yes
6,17,1,1,1,2,2,1,1,38,Yes
6,69,1,1,1,0,0,-1,0,46,Yes
6,124,2,2,2,4,3,1,1,40,Yes
6,33,1,0,1,11,11,11,11,43,Yes
6,108,1,1,1,148,148,148,148,44,Yes
6,21,0,0,0,0,0,0,0,0,Yes
6,42,1,1,1,19,19,19,19,41,Yes
6,73,2,1,2,33,24,31,24,41,Yes
6,123,0,0,0,0,0,0,0,0,Yes
6,75,0,0,0,0,0,0,0,0,Yes
6,70,1,1,1,2,2,0,0,41,Yes
6,80,1,1,1,13,13,13,13,42,Yes
6,217,0,0,0,0,0,0,0,0,Yes
6,147,0,0,0,0,0,0,0,0,Yes
6,1040,0,0,0,0,0,0,0,0,Yes
6,223,1,1,1,1,1,0,0,39,Yes
6,19,1,1,1,6,6,4,4,39,Yes
6,30,1,1,1,92,92,92,92,34,No
6,74,3,2,3,199,115,115,115,30,Yes
6,172,0,0,0,0,0,0,0,0,Yes
6,49,2,2,2,115,110,114,110,30,Yes
6,58,1,1,1,93,93,93,93,16,Yes
6,51,1,1,1,0,0,-8,0,16,Yes
6,46,1,1,1,75,75,0,0,30,Yes
6,20,2,2,2,74,58,62,58,17,Yes
6,21,2,2,2,68,48,64,48,15,Yes
6,174,9,8,9,617,302,250,302,17,Yes
6,117,1,1,1,183,183,183,183,28,Yes
6,182,1,1,1,250,250,250,250,28,Yes
6,185,2,2,2,247,243,246,243,96,Yes
6,244,2,2,2,316,313,315,313,28,Yes
6,173,2,1,2,251,194,219,194,36,Yes
6,12,1,1,1,41,41,41,41,12,Yes
6,223,1,1,1,290,290,290,290,28,Yes
6,290,1,1,1,375,375,375,375,28,Yes
6,15,1,1,1,92,92,92,92,38,Yes
6,197,2,1,2,260,238,253,238,38,Yes
6,75,1,1,1,121,121,121,121,38,Yes
6,140,2,1,2,206,197,202,197,38,Yes
6,36,1,1,1,74,74,74,74,38,Yes
6,18,1,1,1,48,48,48,48,38,Yes
6,32,1,1,1,66,66,66,66,38,Yes
6,6,1,0,1,31,31,31,31,0,Yes
6,199,2,1,2,310,309,309,309,26,Yes
6,46,1,1,1,74,74,74,74,4,No
6,11,1,1,1,32,32,32,32,26,Yes
6,36,1,1,1,62,62,62,62,38,Yes
6,22,2,2,2,85,67,61,67,12,Yes
6,276,2,1,2,430,241,416,241,8,Yes
6,66,2,1,2,170,152,128,152,8,Yes
6,113,2,1,2,209,126,179,126,8,Yes
6,19,1,1,1,54,54,54,54,28,Yes
6,11,1,1,1,39,39,39,39,28,Yes
6,15,1,1,1,46,46,46,46,28,Yes
6,11,1,1,1,38,38,38,38,28,Yes
6,15,1,1,1,45,45,45,45,28,Yes
6,13,1,1,1,42,42,42,42,28,Yes
6,18,1,1,1,52,52,52,52,28,Yes
6,10,1,1,1,37,37,37,37,28,Yes
6,42,1,1,1,70,70,70,70,38,Yes
6,128,1,1,1,171,171,171,171,38,Yes
6,103,1,1,1,151,151,151,151,27,Yes
6,69,1,1,1,118,118,118,118,27,Yes
6,8,1,1,1,28,28,28,28,27,Yes
6,39,1,1,1,69,69,69,69,27,Yes
6,38,1,1,1,67,67,67,67,27,Yes
6,26,1,1,1,57,57,57,57,30,Yes
6,232,2,1,2,288,247,286,247,36,Yes
6,24,1,1,1,58,58,58,58,36,Yes
6,44,1,1,1,78,78,78,78,36,Yes
6,31,1,1,1,67,67,67,67,36,Yes
6,7,1,1,1,37,37,37,37,36,Yes
6,24,2,1,2,60,58,58,58,36,Yes
6,22,1,1,1,55,55,55,55,36,Yes
6,340,1,1,1,446,446,446,446,26,Yes
6,30,1,1,1,52,52,52,52,26,Yes
6,48,1,1,1,80,80,80,80,26,Yes
6,27,1,1,1,52,52,52,52,26,Yes
6,27,1,1,1,53,53,53,53,26,Yes
6,26,1,1,1,51,51,51,51,26,Yes
6,19,1,1,1,43,43,43,43,26,Yes
6,31,1,1,1,57,57,57,57,26,Yes
6,32,1,1,1,58,58,58,58,26,Yes
6,111,2,1,2,155,92,155,92,27,Yes
6,12,1,1,1,42,42,42,42,7,Yes
6,11,1,1,1,33,33,33,33,7,Yes
6,13,1,1,1,35,35,35,35,7,Yes
6,18,1,1,1,40,40,40,40,13,Yes
6,77,1,1,1,133,133,133,133,14,Yes
6,23,1,1,1,59,59,59,59,14,Yes
6,173,1,1,1,266,266,266,266,14,Yes
6,166,3,3,1,525,246,525,246,29,Yes
6,97,2,2,1,276,140,276,140,29,Yes
6,183,2,2,1,508,264,508,264,29,Yes
6,154,1,1,1,265,265,265,265,14,Yes
6,61,1,1,1,116,116,116,116,14,Yes
6,64,2,2,1,212,115,212,115,29,Yes
6,29,2,2,1,128,70,128,70,29,Yes
6,63,2,2,1,199,103,199,103,28,Yes
6,34,2,2,1,146,81,146,81,29,Yes
6,79,2,2,1,233,123,233,123,29,Yes
6,86,2,2,1,254,131,254,131,29,Yes
6,71,2,2,1,215,113,215,113,29,Yes
6,98,2,2,1,281,146,281,146,29,Yes
6,57,2,2,1,213,121,213,121,29,Yes
6,98,2,2,1,283,146,283,146,29,Yes
6,69,2,2,1,209,108,209,108,29,Yes
6,147,3,2,2,455,248,435,248,29,Yes
6,220,2,2,1,623,312,623,312,29,Yes
6,115,2,2,1,331,166,331,166,29,Yes
6,34,2,2,1,127,64,127,64,29,Yes
6,34,2,2,1,134,67,134,67,14,Yes
6,37,2,2,1,128,64,128,64,14,Yes
6,19,2,2,1,80,40,80,40,14,Yes
6,49,2,2,1,168,85,168,85,14,Yes
6,39,2,2,1,135,68,135,68,29,Yes
6,43,2,2,1,150,77,150,77,29,Yes
6,23,2,2,1,107,54,107,54,29,Yes
6,43,2,2,1,153,77,153,77,29,Yes
6,29,2,2,1,114,58,114,58,29,Yes
6,46,2,2,1,159,80,159,80,29,Yes
6,56,2,2,1,175,88,175,88,29,Yes
6,68,8,8,1,873,117,873,117,14,Yes
6,43,8,8,1,723,99,723,99,14,Yes
6,36,2,2,1,134,68,134,68,29,Yes
6,19,2,2,1,91,46,91,46,29,Yes
6,27,2,2,1,112,56,112,56,14,Yes
6,20,2,2,1,88,44,88,44,14,Yes
6,34,2,2,1,120,60,120,60,14,Yes
6,46,1,1,1,84,84,84,84,14,Yes
6,32,2,2,1,129,65,129,65,29,Yes
6,63,2,2,1,203,102,203,102,14,Yes
6,16,2,2,1,74,37,74,37,14,Yes
6,14,2,2,1,77,39,77,39,29,Yes
6,45,2,2,1,146,73,146,73,14,Yes
6,17,1,1,1,39,39,39,39,14,Yes
6,15,1,1,1,36,36,36,36,14,Yes
6,4,1,1,1,23,23,23,23,14,Yes
6,56,1,1,1,89,89,89,89,14,Yes
6,71,1,1,1,105,105,105,105,14,Yes
6,29,1,1,1,54,54,54,54,14,Yes
6,110,1,1,1,183,183,183,183,14,Yes
6,23,1,1,1,48,48,48,48,14,Yes
6,60,1,1,1,98,98,98,98,14,Yes
6,35,3,3,1,212,77,212,77,14,Yes
6,48,1,1,1,82,82,82,82,14,Yes
6,39,1,1,1,70,70,70,70,14,Yes
6,79,3,3,1,362,158,362,158,14,Yes
6,32,3,3,1,179,66,179,66,14,Yes
6,13,1,1,1,35,35,35,35,14,Yes
6,12,1,1,1,33,33,33,33,14,Yes
6,200,7,7,1,1546,284,1546,284,14,Yes
6,27,7,7,1,376,64,376,64,14,Yes
6,23,1,1,1,47,47,47,47,14,Yes
6,53,1,1,1,87,87,87,87,14,Yes
6,57,1,1,1,101,101,101,101,14,Yes
6,40,1,1,1,80,80,80,80,14,Yes
6,155,1,1,1,230,230,230,230,14,No
6,123,1,1,1,178,178,178,178,14,Yes
6,1143,1,1,1,1591,1591,1591,1591,14,Yes
6,40,1,1,1,74,74,74,74,14,Yes
6,75,1,1,1,118,118,118,118,14,Yes
6,47,1,1,1,81,81,81,81,14,Yes
6,30,2,0,2,59,41,59,41,11,Yes
6,31,2,0,2,59,41,59,41,11,Yes
6,11,1,1,1,41,41,41,41,14,Yes
6,25,1,1,1,55,55,55,55,14,Yes
6,20,1,1,1,46,46,46,46,14,Yes
6,121,1,1,1,228,228,228,228,14,Yes
6,253,1,1,1,357,357,357,357,14,Yes
6,61,1,1,1,102,102,102,102,14,Yes
6,90,1,1,1,134,134,134,134,14,Yes
6,353,1,1,1,472,472,472,472,14,Yes
6,161,1,1,1,219,219,219,219,14,Yes
6,50,3,2,3,102,80,80,80,1,Yes
6,71,1,1,1,172,172,172,172,14,Yes
6,74,2,0,2,115,97,115,97,11,Yes
6,61,1,1,1,97,97,97,97,14,Yes
6,61,1,1,1,98,98,98,98,14,Yes
6,211,1,1,1,322,322,322,322,14,Yes
6,23,1,1,1,53,53,53,53,14,Yes
6,67,1,1,1,102,102,102,102,14,Yes
6,14,1,1,1,38,38,38,38,14,Yes
6,77,3,3,1,319,118,319,118,14,Yes
6,65,3,3,1,255,100,255,100,14,Yes
6,49,3,3,1,215,80,215,80,14,Yes
6,123,3,3,1,417,174,417,174,14,Yes
6,85,3,3,1,302,127,302,127,14,Yes
6,115,3,3,1,440,166,440,166,14,Yes
6,167,1,1,1,263,263,263,263,14,Yes
6,20,1,1,1,48,48,48,48,14,Yes
6,22,1,1,1,48,48,48,48,14,Yes
6,24,1,1,1,53,53,53,53,14,Yes
6,19,1,1,1,44,44,44,44,14,Yes
6,25,1,1,1,54,54,54,54,14,Yes
6,22,1,1,1,50,50,50,50,14,Yes
6,13,1,1,1,39,39,39,39,14,Yes
6,5,1,1,1,26,26,26,26,14,Yes
6,30,1,1,1,60,60,60,60,14,Yes
6,12,1,1,1,39,39,39,39,14,Yes
6,12,1,1,1,35,35,35,35,14,Yes
6,36,1,1,1,61,61,61,61,1,No
6,28,1,1,1,51,51,51,51,1,No
6,12,6,6,1,226,43,226,43,14,Yes
6,37,1,0,1,72,72,72,72,0,No
6,75,1,0,1,126,126,126,126,0,Yes
6,94,1,0,1,147,147,147,147,0,Yes
6,38,1,0,1,70,70,70,70,0,No
6,39,1,0,1,71,71,71,71,0,Yes
6,28,1,0,1,57,57,57,57,0,Yes
6,21,1,0,1,48,48,48,48,0,Yes
6,43,2,2,1,117,75,117,75,15,Yes
6,18,1,1,1,48,48,48,48,15,Yes
6,24,1,1,1,46,46,46,46,15,Yes
6,59,1,1,1,98,98,98,98,14,Yes
6,53,1,1,1,79,79,79,79,14,Yes
6,51,1,1,1,78,78,78,78,14,Yes
6,389,1,1,1,559,559,559,559,14,Yes
6,35,1,1,1,68,68,68,68,14,Yes
6,33,1,1,1,63,63,63,63,14,Yes
6,24,1,1,1,56,56,56,56,14,Yes
6,9,1,1,1,30,30,30,30,14,Yes
6,10,1,1,1,31,31,31,31,14,Yes
6,44,1,1,1,73,73,73,73,14,Yes
6,9,1,1,1,31,31,31,31,14,Yes
6,19,1,1,1,43,43,43,43,14,Yes
6,5,1,1,1,30,30,30,30,14,Yes
6,976,1,1,1,1142,1142,1142,1142,14,Yes
6,76,1,1,1,112,112,112,112,14,Yes
6,63,1,1,1,101,101,101,101,14,Yes
6,173,1,1,1,249,249,249,249,14,Yes
6,190,1,1,1,256,256,256,256,14,Yes
6,159,1,1,1,226,226,226,226,14,Yes
6,164,1,1,1,222,222,222,222,14,Yes
6,15,1,1,1,40,40,40,40,14,Yes
6,90,1,1,1,136,136,136,136,14,Yes
6,188,1,1,1,273,273,273,273,14,Yes
6,17,1,1,1,42,42,42,42,14,Yes
6,191,1,1,1,278,278,278,278,14,Yes
6,206,1,1,1,327,327,327,327,14,Yes
6,213,1,1,1,335,335,335,335,14,Yes
6,92,1,1,1,236,236,236,236,99,Yes
6,24,3,3,1,154,54,154,54,14,Yes
6,22,2,2,1,105,57,105,57,23,Yes
6,69,1,1,1,107,107,107,107,23,Yes
6,48,1,0,1,79,79,79,79,0,Yes
6,94,2,1,2,128,118,128,118,26,Yes
6,21,1,1,1,47,47,47,47,22,Yes
6,38,1,1,1,69,69,69,69,14,No
6,44,1,1,1,98,98,98,98,14,Yes
6,4,1,1,1,23,23,23,23,14,No
6,7,1,1,1,34,34,34,34,28,Yes
6,19,1,1,1,53,53,53,53,28,Yes
6,8,1,1,1,35,35,35,35,28,Yes
6,31,1,1,1,87,87,87,87,28,Yes
6,63,1,1,1,114,114,114,114,12,Yes
6,58,1,1,1,94,94,94,94,29,Yes
6,22,1,1,1,50,50,50,50,28,Yes
6,39,2,1,2,90,89,89,89,28,Yes
6,27,1,1,1,82,82,82,82,29,Yes
6,94,1,1,1,132,132,132,132,29,Yes
6,29,1,1,1,52,52,52,52,17,Yes
6,227,1,1,1,280,280,280,280,28,Yes
6,12,1,1,1,34,34,34,34,17,Yes
6,14,1,1,1,37,37,37,37,17,Yes
6,46,1,1,1,81,81,81,81,14,Yes
6,18,1,1,1,43,43,43,43,14,Yes
6,53,1,1,1,98,98,98,98,14,Yes
6,24,1,1,1,58,58,58,58,14,Yes
6,56,1,1,1,104,104,104,104,14,Yes
6,35,1,1,1,74,74,74,74,14,Yes
6,21,1,1,1,45,45,45,45,14,Yes
6,13,1,1,1,36,36,36,36,14,Yes
6,19,1,1,1,49,49,49,49,14,Yes
6,40,1,1,1,77,77,77,77,14,Yes
6,18,1,1,1,49,49,49,49,14,Yes
6,79,1,1,1,120,120,120,120,14,Yes
6,19,2,2,1,107,57,107,57,14,Yes
6,41,1,1,1,72,72,72,72,14,Yes
6,52,1,1,1,90,90,90,90,14,Yes
6,34,1,1,1,63,63,63,63,14,Yes
6,41,1,1,1,80,80,80,80,14,Yes
6,27,1,1,1,60,60,60,60,14,Yes
6,58,1,1,1,99,99,99,99,14,Yes
6,37,1,1,1,72,72,72,72,14,Yes
6,100,1,1,1,161,161,161,161,14,Yes
6,34,1,1,1,66,66,66,66,14,Yes
6,51,1,1,1,89,89,89,89,14,Yes
6,51,1,1,1,90,90,90,90,14,Yes
6,32,1,1,1,65,65,65,65,14,Yes
6,16,1,1,1,45,45,45,45,14,Yes
6,29,1,1,1,56,56,56,56,14,Yes
6,14,1,1,1,44,44,44,44,14,Yes
6,11,1,1,1,38,38,38,38,14,Yes
6,11,1,1,1,39,39,39,39,14,Yes
6,11,1,1,1,40,40,40,40,14,Yes
6,39,1,1,1,76,76,76,76,14,Yes
6,21,1,1,1,52,52,52,52,14,Yes
6,21,1,1,1,51,51,51,51,14,Yes
6,70,1,1,1,122,122,122,122,14,Yes
6,31,1,1,1,59,59,59,59,14,Yes
6,70,1,1,1,121,121,121,121,14,Yes
6,22,1,1,1,47,47,47,47,14,Yes
6,21,1,1,1,47,47,47,47,14,Yes
6,21,1,1,1,48,48,48,48,14,Yes
6,21,1,1,1,49,49,49,49,14,Yes
6,21,1,1,1,50,50,50,50,14,Yes
6,21,1,1,1,53,53,53,53,14,Yes
6,7,1,1,1,35,35,35,35,14,Yes
6,8,1,1,1,36,36,36,36,14,Yes
6,20,1,1,1,50,50,50,50,14,Yes
6,21,1,1,1,46,46,46,46,14,Yes
6,302,1,1,1,406,406,406,406,14,Yes
6,44,1,1,1,80,80,80,80,14,Yes
6,44,1,1,1,82,82,82,82,14,Yes
6,69,1,1,1,114,114,114,114,14,Yes
6,64,1,1,1,107,107,107,107,14,Yes
6,19,1,1,1,58,58,58,58,14,Yes
6,19,1,1,1,47,47,47,47,14,Yes
6,20,1,1,1,45,45,45,45,14,Yes
6,5,1,1,1,29,29,29,29,14,Yes
6,160,1,1,1,254,254,254,254,14,Yes
6,52,1,1,1,99,99,99,99,14,Yes
6,42,1,1,1,99,99,99,99,14,Yes
6,16,1,1,1,46,46,46,46,14,Yes
6,39,1,1,1,72,72,72,72,14,Yes
6,12,1,1,1,34,34,34,34,14,Yes
6,26,1,1,1,54,54,54,54,14,Yes
6,10,1,1,1,32,32,32,32,14,Yes
6,11,1,1,1,33,33,33,33,14,Yes
6,17,1,1,1,41,41,41,41,14,Yes
6,15,1,1,1,47,47,47,47,14,Yes
6,46,1,1,1,79,79,79,79,14,Yes
6,18,1,1,1,42,42,42,42,14,Yes
6,37,1,1,1,73,73,73,73,14,Yes
6,33,1,1,1,67,67,67,67,14,Yes
6,32,1,1,1,61,61,61,61,14,Yes
6,17,1,1,1,47,47,47,47,14,Yes
6,14,1,1,1,43,43,43,43,14,Yes
6,60,1,1,1,96,96,96,96,14,Yes
6,7,1,1,1,41,41,41,41,14,Yes
6,7,1,1,1,43,43,43,43,14,Yes
6,7,1,1,1,38,38,38,38,14,Yes
6,7,1,1,1,37,37,37,37,14,Yes
6,96,2,2,1,253,149,253,149,14,Yes
6,17,2,2,1,89,45,89,45,14,Yes
6,60,1,1,1,97,97,97,97,14,Yes
6,19,4,4,1,198,55,198,55,14,Yes
6,3,1,1,1,23,23,23,23,14,Yes
6,17,1,1,1,46,46,46,46,14,Yes
6,10,1,1,1,34,34,34,34,14,Yes
6,53,1,1,1,89,89,89,89,14,Yes
6,40,1,1,1,68,68,68,68,14,Yes
6,87,1,1,1,118,118,118,118,14,Yes
6,72,1,1,1,104,104,104,104,14,Yes
6,107,1,1,1,177,177,177,177,14,Yes
6,87,1,1,1,157,157,157,157,14,Yes
6,51,1,1,1,92,92,92,92,14,Yes
6,113,1,1,1,191,191,191,191,14,Yes
6,37,2,2,1,150,78,150,78,14,Yes
6,251,1,1,1,373,373,373,373,14,Yes
6,97,1,1,1,139,139,139,139,14,Yes
6,107,1,1,1,199,199,199,199,14,Yes
6,189,1,1,1,238,238,238,238,14,Yes
6,55,1,1,1,121,121,121,121,14,Yes
6,169,1,1,1,285,285,285,285,14,Yes
6,68,1,1,1,112,112,112,112,14,Yes
6,205,1,1,1,319,319,319,319,14,Yes
6,395,1,1,1,656,656,656,656,14,Yes
6,123,1,1,1,180,180,180,180,14,Yes
6,59,1,1,1,176,176,176,176,14,Yes
6,65,1,1,1,138,138,138,138,14,Yes
6,198,1,1,1,264,264,264,264,14,Yes
6,87,1,1,1,170,170,170,170,14,Yes
6,39,1,1,1,91,91,91,91,14,Yes
6,58,1,1,1,115,115,115,115,14,Yes
6,89,1,1,1,140,140,140,140,14,Yes
6,118,1,1,1,165,165,165,165,14,Yes
6,73,1,1,1,110,110,110,110,14,Yes
6,52,1,1,1,85,85,85,85,14,Yes
6,79,1,1,1,119,119,119,119,14,Yes
6,114,1,1,1,153,153,153,153,14,Yes
6,49,1,1,1,83,83,83,83,14,Yes
6,66,1,1,1,101,101,101,101,14,Yes
6,162,1,1,1,242,242,242,242,14,Yes
6,697,1,1,1,874,874,874,874,14,Yes
6,81,1,1,1,132,132,132,132,14,Yes
6,270,1,1,1,363,363,363,363,14,Yes
6,69,1,1,1,118,118,118,118,14,Yes
6,421,1,1,1,601,601,601,601,14,Yes
6,167,1,1,1,229,229,229,229,14,Yes
6,195,1,1,1,268,268,268,268,14,Yes
6,79,1,1,1,141,141,141,141,14,Yes
6,50,1,1,1,99,99,99,99,14,Yes
6,95,1,1,1,237,237,237,237,14,Yes
6,130,1,1,1,209,209,209,209,14,Yes
6,25,1,1,1,68,68,68,68,14,Yes
6,35,1,1,1,75,75,75,75,14,Yes
6,161,1,1,1,241,241,241,241,14,Yes
6,45,1,1,1,85,85,85,85,14,Yes
6,45,1,1,1,91,91,91,91,14,Yes
6,76,1,1,1,123,123,123,123,14,Yes
6,153,1,1,1,221,221,221,221,14,Yes
6,215,1,1,1,287,287,287,287,14,Yes
6,150,1,1,1,229,229,229,229,14,Yes
6,338,1,1,1,466,466,466,466,14,Yes
6,29,1,1,1,58,58,58,58,14,Yes
6,7,1,1,1,30,30,30,30,18,Yes
6,47,1,1,1,110,110,110,110,14,Yes
6,347,1,1,1,464,464,464,464,14,Yes
6,76,1,1,1,125,125,125,125,14,Yes
6,138,1,1,1,237,237,237,237,14,Yes
6,136,1,1,1,208,208,208,208,14,Yes
6,61,1,1,1,114,114,114,114,14,Yes
6,55,1,1,1,98,98,98,98,14,Yes
6,40,1,1,1,83,83,83,83,14,Yes
6,62,1,1,1,117,117,117,117,14,Yes
6,55,1,1,1,118,118,118,118,14,Yes
6,233,1,1,1,331,331,331,331,14,Yes
6,24,1,1,1,65,65,65,65,14,Yes
6,81,1,1,1,131,131,131,131,14,Yes
6,52,1,1,1,92,92,92,92,14,Yes
6,154,1,1,1,239,239,239,239,14,Yes
6,40,1,1,1,86,86,86,86,14,Yes
6,77,1,1,1,117,117,117,117,14,Yes
6,143,1,1,1,216,216,216,216,14,Yes
6,131,2,2,1,360,197,360,197,14,Yes
6,46,2,2,1,176,88,176,88,14,Yes
6,90,2,2,1,303,152,303,152,14,Yes
6,215,2,2,2,325,317,323,317,14,Yes
6,268,1,1,1,397,397,397,397,14,Yes
6,119,2,2,2,180,150,180,150,14,Yes
6,86,1,1,1,207,207,207,207,14,Yes
6,51,1,1,1,135,135,135,135,14,Yes
6,6,1,1,1,85,85,85,85,14,Yes
6,360,1,1,1,466,466,466,466,14,Yes
6,57,1,1,1,125,125,125,125,14,Yes
6,13,1,1,1,50,50,50,50,14,Yes
6,141,1,1,1,242,242,242,242,14,Yes
6,129,1,1,1,404,404,404,404,14,Yes
6,23,1,1,1,61,61,61,61,14,Yes
6,65,1,1,1,118,118,118,118,14,Yes
6,80,1,1,1,134,134,134,134,14,Yes
6,466,1,1,1,566,566,566,566,14,Yes
6,410,1,1,1,542,542,542,542,14,Yes
6,66,1,1,1,142,142,142,142,14,Yes
6,56,1,1,1,90,90,90,90,14,Yes
6,53,1,1,1,99,99,99,99,14,Yes
6,75,1,1,1,121,121,121,121,14,Yes
6,123,1,1,1,176,176,176,176,14,Yes
6,50,1,1,1,80,80,80,80,14,Yes
6,47,1,1,1,93,93,93,93,14,Yes
6,66,1,1,1,106,106,106,106,14,Yes
6,26,1,1,1,51,51,51,51,14,Yes
6,41,1,1,1,76,76,76,76,14,Yes
6,47,1,1,1,87,87,87,87,14,Yes
6,30,1,1,1,59,59,59,59,14,Yes
6,23,1,1,1,52,52,52,52,14,Yes
6,77,1,1,1,119,119,119,119,14,Yes
6,69,1,1,1,125,125,125,125,14,Yes
6,140,1,1,1,199,199,199,199,14,Yes
6,258,1,1,1,403,403,403,403,14,Yes
6,31,1,1,1,87,87,87,87,14,Yes
6,294,1,1,1,526,526,526,526,14,Yes
6,251,1,1,1,383,383,383,383,14,Yes
6,165,1,1,1,232,232,232,232,14,Yes
6,34,1,1,1,81,81,81,81,14,Yes
6,45,1,1,1,88,88,88,88,14,Yes
6,312,1,1,1,448,448,448,448,14,Yes
6,67,1,1,1,137,137,137,137,14,Yes
6,72,1,1,1,148,148,148,148,14,Yes
6,123,1,1,1,181,181,181,181,14,Yes
6,137,1,1,1,291,291,291,291,14,Yes
6,92,1,1,1,148,148,148,148,14,Yes
6,30,1,0,1,58,58,58,58,0,Yes
6,65,1,1,1,110,110,110,110,14,Yes
6,74,1,1,1,118,118,118,118,14,Yes
6,213,1,1,1,358,358,358,358,14,Yes
6,103,1,1,1,156,156,156,156,14,Yes
6,165,1,1,1,296,296,296,296,14,Yes
6,323,1,1,1,431,431,431,431,14,Yes
6,95,1,1,1,229,229,229,229,14,Yes
6,253,1,1,1,352,352,352,352,14,Yes
6,171,2,2,2,275,274,274,274,14,Yes
